records=3337 sumC=272 174 828 sumU=399 389 223 dataStart=0x1C7703
DATA\Textures\LOW\char_grass_integra_S.dds	22000	11381	0xD2F07BA	C9B1E62D
DATA\Textures\LOW\char_grass_skwer_I.dds	5616	2926	0xD2F342F	65C0CB6D
DATA\Textures\LOW\char_grass_skwer_O.dds	5616	3118	0xD2F3F9D	ADBF7ECB
DATA\Textures\LOW\char_grass_skwer_S.dds	5616	3080	0xD2F4BCB	D372DA9C
DATA\Textures\LOW\char_grass_skwer_X.dds	5616	2968	0xD2F57D3	4CEF48C5
DATA\Textures\LOW\char_gra_pavement.dds	5616	2724	0xD2F636B	4E81E133
DATA\Textures\LOW\china_01_06.dds	87536	28293	0xD2F6E0F	5009AE79
DATA\Textures\LOW\cinema_01.dds	87536	43229	0xD2FDC94	419FD815
DATA\Textures\LOW\citycenter.dds	5616	288	0xD308571	B660D9C5
DATA\Textures\LOW\cons_alpha_64x64.dds	5616	1961	0xD308691	D8DD59D2
DATA\Textures\LOW\cyst.dds	87536	35273	0xD308E3A	9609BA9C
DATA\Textures\LOW\detached.dds	87536	25265	0xD311803	9A9D258F
DATA\Textures\LOW\dig.dds	5616	3205	0xD317AB4	A600CEE5
DATA\Textures\LOW\domek_04_06.dds	87536	35812	0xD318739	D2E12335
DATA\Textures\LOW\domek_05_06.dds	22000	10138	0xD32131D	D1416D7C
DATA\Textures\LOW\dot_01.dds	5616	2377	0xD323AB7	7E257966
DATA\Textures\LOW\dozer_flat_pipy.dds	22000	12009	0xD324400	3ADBA51A
DATA\Textures\LOW\dozer_flat_road.dds	22000	11553	0xD3272E9	5B99F71F
DATA\Textures\LOW\dozer_pipa.dds	87536	44432	0xD32A00A	3EEE445B
DATA\Textures\LOW\dozer_road.dds	87536	44363	0xD334D9A	8E4B35F1
DATA\Textures\LOW\drill_2000.dds	65664	37010	0xD33FAE5	EE83F8A2
DATA\Textures\LOW\fabryka_01.dds	87536	46452	0xD348B77	17268588
DATA\Textures\LOW\flaga_01.dds	87536	18978	0xD3540EB	75BD8EB5
DATA\Textures\LOW\font_01.dds	87536	44485	0xD358B0D	CD2F8633
DATA\Textures\LOW\fuel_storage.dds	32896	26387	0xD3638D2	B7067D7C
DATA\Textures\LOW\fuel_storage_02.dds	32896	25225	0xD369FE5	D1176941
DATA\Textures\LOW\furnace_01.dds	87536	46171	0xD37026E	5F0B5658
DATA\Textures\LOW\furnace_02.dds	87536	45655	0xD37B6C9	9CD31118
DATA\Textures\LOW\gas_station_1900.dds	87536	44140	0xD386920	1742AC93
DATA\Textures\LOW\gas_station_1950.dds	87536	27129	0xD39158C	EE7ACC2D
DATA\Textures\LOW\gas_station_2000.dds	87536	34609	0xD397F85	8CA5D060
DATA\Textures\LOW\golf_course.dds	87536	46048	0xD3A06B6	55B2C1AF
DATA\Textures\LOW\hospital_01.dds	87536	39184	0xD3ABA96	FF3ECEAF
DATA\Textures\LOW\hospital_02.dds	87536	40136	0xD3B53A6	990BFD6F
DATA\Textures\LOW\house_01.dds	87536	41984	0xD3BF06E	D15459C0
DATA\Textures\LOW\house_02.dds	87536	40684	0xD3C946E	B6E1D382
DATA\Textures\LOW\house_03.dds	87536	39983	0xD3D335A	F1FB65F9
DATA\Textures\LOW\house_04.dds	87536	37818	0xD3DCF89	37AB680D
DATA\Textures\LOW\house_05.dds	87536	41567	0xD3E6343	A7D87269
DATA\Textures\LOW\house_06.dds	65664	31227	0xD3F05A2	BBC2420B
DATA\Textures\LOW\house_port_1.dds	87536	36465	0xD3F7F9D	E1402A0C
DATA\Textures\LOW\house_port_2.dds	87536	38256	0xD400E0E	1DF1E651
DATA\Textures\LOW\house_port_2arab.dds	87536	42345	0xD40A37E	DDC3A23C
DATA\Textures\LOW\icerink_01.dds	87536	42461	0xD4148E7	8D103935
DATA\Textures\LOW\icerink_02.dds	87536	44649	0xD41EEC4	95CD1331
DATA\Textures\LOW\indust_fabric_02.dds	87536	48335	0xD429D2D	6C273388
DATA\Textures\LOW\kindergartens.dds	87536	44532	0xD4359FC	291249B7
DATA\Textures\LOW\Kino_01_06.dds	87536	30014	0xD4407F0	A2CFD897
DATA\Textures\LOW\kosciol.dds	87536	47600	0xD447D2E	001A78D3
DATA\Textures\LOW\latin_house.dds	87536	40174	0xD45371E	0D2CDBEE
DATA\Textures\LOW\latin_house_04.dds	87536	47856	0xD45D40C	6BFF9338
DATA\Textures\LOW\latin_house_05.dds	87536	46375	0xD468EFC	24DFF076
DATA\Textures\LOW\latin_house_06.dds	87536	45204	0xD474423	73EED1CA
DATA\Textures\LOW\latin_house_07.dds	87536	50286	0xD47F4B7	E0B23A1D
DATA\Textures\LOW\londoners_dark.dds	87536	46579	0xD48B925	DBDB3393
DATA\Textures\LOW\londoners_light.dds	87536	46137	0xD496F18	F765BFB9
DATA\Textures\LOW\machine_oil_distribution.dds	32896	29062	0xD4A2351	01F29D21
DATA\Textures\LOW\machine_oil_distribution_1900.dds	32896	26633	0xD4A94D7	745D0958
DATA\Textures\LOW\magazyn gracza.dds	32896	28216	0xD4AFCE0	91A51678
DATA\Textures\LOW\manor_dark.dds	87536	41545	0xD4B6B18	D42AC02B
DATA\Textures\LOW\manor_light.dds	87536	43445	0xD4C0D61	03DCBE28
DATA\Textures\LOW\meczet.dds	87536	49404	0xD4CB716	8BFE2BE2
DATA\Textures\LOW\medium_1950_05.dds	87536	44270	0xD4D7812	73C14B61
DATA\Textures\LOW\medium_1950_06.dds	87536	46110	0xD4E2500	24F014D4
DATA\Textures\LOW\monum.dds	87536	31073	0xD4ED91E	8F41D73D
DATA\Textures\LOW\park_adds.dds	87536	43704	0xD4F527F	109BA783
DATA\Textures\LOW\park_grass.dds	87536	47566	0xD4FFD37	95221917
DATA\Textures\LOW\pipeline.dds	22000	8908	0xD50B705	EC203A5F
DATA\Textures\LOW\pipeline_1.dds	22000	9234	0xD50D9D1	01C0EBED
DATA\Textures\LOW\pipeline_2.dds	22000	8839	0xD50FDE3	0BCFC52E
DATA\Textures\LOW\pipeline_3.dds	22000	11000	0xD51206A	9D62D3D8
DATA\Textures\LOW\platform.dds	87536	48857	0xD514B62	9119FFB8
DATA\Textures\LOW\pod.dds	87536	40525	0xD520A3B	2B22069F
DATA\Textures\LOW\pod_02.dds	87536	43907	0xD52A888	5C60F161
DATA\Textures\LOW\port_1900 dodatki.dds	87536	45580	0xD53540B	97070CD6
DATA\Textures\LOW\port_1900 dodatki.tga	196652	168315	0xD540617	081C61C1
DATA\Textures\LOW\port_1900.dds	87536	47263	0xD569792	25531119
DATA\Textures\LOW\ref_1900.dds	32896	32896	0xD575031	6196C6EA
DATA\Textures\LOW\ref_1950.dds	32896	29642	0xD57D0B1	350EAE0F
DATA\Textures\LOW\ref_2000.dds	32896	29929	0xD58447B	E3D039BF
DATA\Textures\LOW\residence_01.dds	87536	42071	0xD58B964	E335AD4D
DATA\Textures\LOW\residence_02.dds	87536	32190	0xD595DBB	FE9DE05F
DATA\Textures\LOW\road.dds	5616	2952	0xD59DB79	2E14E30B
DATA\Textures\LOW\road_arab_B.dds	5616	3131	0xD59E701	50277C0E
DATA\Textures\LOW\road_arab_S.dds	5616	3160	0xD59F33C	91E28088
DATA\Textures\LOW\road_arab_T.dds	22000	11517	0xD59FF94	EAA65523
DATA\Textures\LOW\road_arab_U.dds	22000	11816	0xD5A2C91	0E3C552D
DATA\Textures\LOW\road_arab_X.dds	22000	11269	0xD5A5AB9	7DABC693
DATA\Textures\LOW\road_base_modern.dds	22000	9848	0xD5A86BE	DD2F72D9
DATA\Textures\LOW\road_dead_end.dds	22000	11127	0xD5AAD36	4EEAF9D4
DATA\Textures\LOW\road_s.dds	22000	11140	0xD5AD8AD	B351E53B
DATA\Textures\LOW\road_S_modern.dds	22000	10539	0xD5B0431	DBA96954
DATA\Textures\LOW\road_t.dds	22000	11008	0xD5B2D5C	8D4F1A56
DATA\Textures\LOW\road_T_modern.dds	22000	9696	0xD5B585C	41217D9C
DATA\Textures\LOW\road_U_modern.dds	22000	9734	0xD5B7E3C	4138C62B
DATA\Textures\LOW\road_x.dds	22000	10764	0xD5BA442	F5BDFDF2
DATA\Textures\LOW\road_X_modern.dds	22000	10087	0xD5BCE4E	CAE6A894
DATA\Textures\LOW\row_corner.dds	87536	33673	0xD5BF5B5	F008A66E
DATA\Textures\LOW\row_double.dds	87536	36813	0xD5C793E	E1B7F40E
DATA\Textures\LOW\row_tshape.dds	87536	34285	0xD5D090B	F5E2F09F
DATA\Textures\LOW\schools.dds	87536	45503	0xD5D8EF8	C3003614
DATA\Textures\LOW\seg3_settlement_01.dds	87536	41707	0xD5E40B7	0B5EDF4D
DATA\Textures\LOW\settlement_01.dds	87536	40813	0xD5EE3A2	F8B5E896
DATA\Textures\LOW\skalka.dds	22000	10822	0xD5F830F	83C0E92A
DATA\Textures\LOW\skyscraper_01.dds	87536	34231	0xD5FAD55	A4DBC637
DATA\Textures\LOW\stacja.dds	87536	47653	0xD60330C	DB1DC10B
DATA\Textures\LOW\stadion_1900_01_06.dds	87536	39907	0xD60ED31	1FFD9D2E
DATA\Textures\LOW\stadium_01.dds	87536	42982	0xD618914	9E288A58
DATA\Textures\LOW\stocznia.dds	87536	46459	0xD6230FA	2C6E3607
DATA\Textures\LOW\tankers_big.dds	87536	36950	0xD62E675	9623AB52
DATA\Textures\LOW\tankers_medium.dds	87536	41908	0xD6376CB	51A17BF3
DATA\Textures\LOW\tankers_sail.dds	87536	44388	0xD641A7F	FB5004C1
DATA\Textures\LOW\tankers_small.dds	87536	43501	0xD64C7E3	9F922A1D
DATA\Textures\LOW\tankers_very_small.dds	87536	40962	0xD6571D0	B29E78AB
DATA\Textures\LOW\tech_center 1900.dds	87536	37594	0xD6611D2	E517FD97
DATA\Textures\LOW\tech_center_1950.dds	87536	35616	0xD66A4AC	FEC4E1F1
DATA\Textures\LOW\tech_center_2000.dds	32896	26241	0xD672FCC	EED7CA0E
DATA\Textures\LOW\test_drill_01.dds	87536	40564	0xD67964D	997570CB
DATA\Textures\LOW\Thumbs.db	12800	10862	0xD6834C1	C9C595CD
DATA\Textures\LOW\track_terminal_01.dds	32896	23497	0xD685F2F	824B25BE
DATA\Textures\LOW\track_terminal_02.dds	65664	28135	0xD68BAF8	13A925EF
DATA\Textures\LOW\track_train.dds	22000	12395	0xD6928DF	652A2A81
DATA\Textures\LOW\train.dds	87536	33654	0xD69594A	3BDFB3B4
DATA\Textures\LOW\uniwersytet.dds	87536	39986	0xD69DCC0	F654545E
DATA\Textures\LOW\usa_medium_1950_03.dds	87536	40913	0xD6A78F2	B9B35D68
DATA\Textures\LOW\usa_medium_1950_04.dds	87536	42208	0xD6B18C3	871225A6
DATA\Textures\LOW\wiezowiec_01.dds	87536	40929	0xD6BBDA3	151F39A4
DATA\Textures\LOW\zabud_arabska_01_06.dds	87536	28650	0xD6C5D84	4B8DED48
DATA\Textures\particles\bomb.tga	8236	5684	0xD6CCD6E	D69EB6D9
DATA\Textures\particles\cloud_01.TGA	262188	56098	0xD6CE3A2	6F941A4E
DATA\Textures\particles\cloud_02.TGA	262188	51548	0xD6DBEC4	EBEC2F34
DATA\Textures\particles\cloud_03.TGA	262188	48465	0xD6E8820	9CD4F105
DATA\Textures\particles\cloud_04.TGA	262188	55929	0xD6F4571	E472BE9D
DATA\Textures\particles\dust.dds	22000	16139	0xD701FEA	B3EF87E1
DATA\Textures\particles\fire.dds	22000	11756	0xD705EF5	D0DA8867
DATA\Textures\particles\flame.dds	22000	16090	0xD708CE1	A3F80658
DATA\Textures\particles\oil3.dds	22000	10386	0xD70CBBB	F7DC1666
DATA\Textures\particles\smoke_01.dds	22000	17409	0xD70F44D	738CC0F3
DATA\Textures\particles\strzal.tga	64556	38714	0xD71384E	9108ED4D
DATA\Textures\particles\tanker_smoke.dds	22000	14478	0xD71CF88	6A03614A
DATA\Textures\particles\Thumbs.db	11264	8962	0xD720816	4D453D8B
DATA\Textures\particles\water_trace.dds	22000	11783	0xD722B18	9182C1BB
DATA\Textures\particles\water_trace_left.dds	22000	5042	0xD72591F	902AB60A
DATA\Textures\particles\water_trace_right.dds	22000	4937	0xD726CD1	B352F18B
DATA\Textures\terrain\Thumbs.db	7680	4033	0xD72801A	51EDF8C2
DATA\Textures\terrain\WaterMap.tga	8388652	1079649	0xD728FDB	D521AC72
DATA\Textures\water\Thumbs.db	6656	3550	0xD83093C	89B031FF
DATA\Textures\water\water0.ifl	1498	354	0xD83171A	0477AEE6
DATA\Textures\water\water0_00.dds	22000	6126	0xD83187C	7F0721A9
DATA\Textures\water\water0_01.dds	22000	6034	0xD83306A	487E3E73
DATA\Textures\water\water0_02.dds	22000	6152	0xD8347FC	7DE07722
DATA\Textures\water\water0_03.dds	22000	6087	0xD836004	FACC56E7
DATA\Textures\water\water0_04.dds	22000	6145	0xD8377CB	46659ED0
DATA\Textures\water\water0_05.dds	22000	6148	0xD838FCC	FAEA6F9D
DATA\Textures\water\water0_06.dds	22000	6101	0xD83A7D0	0637B494
DATA\Textures\water\water0_07.dds	22000	6187	0xD83BFA5	A300478C
DATA\Textures\water\water0_08.dds	22000	6186	0xD83D7D0	0AF16CD0
DATA\Textures\water\water0_09.dds	22000	6164	0xD83EFFA	7400CA64
DATA\Textures\water\water0_10.dds	22000	6062	0xD84080E	DDDC1A47
DATA\Textures\water\water0_11.dds	22000	5979	0xD841FBC	FF966FEE
DATA\Textures\water\water0_12.dds	22000	5825	0xD843717	0E56A23C
DATA\Textures\water\water0_13.dds	22000	5825	0xD844DD8	119AB37B
DATA\Textures\water\water0_14.dds	22000	5804	0xD846499	8C03322F
DATA\Textures\water\water0_15.dds	22000	5830	0xD847B45	C0FCA02C
DATA\Textures\water\water0_16.dds	22000	5720	0xD84920B	82D38CBD
DATA\Textures\water\water0_17.dds	22000	5678	0xD84A863	C820C4FA
DATA\Textures\water\water0_18.dds	22000	5695	0xD84BE91	20202F0E
DATA\Textures\water\water0_19.dds	22000	5790	0xD84D4D0	6EEA6998
DATA\Textures\water\water0_20.dds	22000	5814	0xD84EB6E	265CC559
DATA\Textures\water\water0_21.dds	22000	5790	0xD850224	73E0EC97
DATA\Textures\water\water0_22.dds	22000	5743	0xD8518C2	A1C18080
DATA\Textures\water\water0_23.dds	22000	5687	0xD852F31	17E85365
DATA\Textures\water\water0_24.dds	22000	5662	0xD854568	B4494FD5
DATA\Textures\water\water0_25.dds	22000	5703	0xD855B86	69EA0AEE
DATA\Textures\water\water0_26.dds	22000	5772	0xD8571CD	5FA596BA
DATA\Textures\water\water0_27.dds	22000	5810	0xD858859	44889D7D
DATA\Textures\water\water0_28.dds	22000	5746	0xD859F0B	847BE586
DATA\Textures\water\water0_29.dds	22000	5832	0xD85B57D	15536E90
DATA\Textures\water\water0_30.dds	22000	5894	0xD85CC45	1C91C16A
DATA\Textures\water\water0_31.dds	22000	5950	0xD85E34B	8C8972F3
DATA\Textures\water\water0_32.dds	22000	5993	0xD85FA89	BBDE2BB3
DATA\Textures\water\water0_33.dds	22000	5951	0xD8611F2	6B5243A1
DATA\Textures\water\water0_34.dds	22000	5878	0xD862931	07E59121
DATA\Textures\water\water0_35.dds	22000	5915	0xD864027	E4F406F3
DATA\Textures\water\water0_36.dds	22000	6033	0xD865742	4AB3AAFD
DATA\Textures\water\water0_37.dds	22000	5999	0xD866ED3	28D3C67F
DATA\Textures\water\water0_38.dds	22000	6014	0xD868642	C72F247F
DATA\Textures\water\water0_39.dds	22000	6037	0xD869DC0	DC057C13
DATA\Textures\water\water0_40.dds	22000	5996	0xD86B555	A88FA0EF
DATA\Textures\water\water0_41.dds	22000	6011	0xD86CCC1	652D050D
DATA\Textures\water\water0_42.dds	22000	5993	0xD86E43C	4C9392F3
DATA\Textures\water\water0_43.dds	22000	5975	0xD86FBA5	96FEC4B2
DATA\Textures\water\water0_44.dds	22000	5921	0xD8712FC	824C81F4
DATA\Textures\water\water0_45.dds	22000	5892	0xD872A1D	8EC457D8
DATA\Textures\water\water0_46.dds	22000	5836	0xD874121	B1383C25
DATA\Textures\water\water0_47.dds	22000	5791	0xD8757ED	49A361A1
DATA\Textures\water\water0_48.dds	22000	5800	0xD876E8C	4705CDCD
DATA\Textures\water\water0_49.dds	22000	5724	0xD878534	8638DDC0
DATA\Textures\water\water0_50.dds	22000	5637	0xD879B90	E40F1057
DATA\Textures\water\water0_51.dds	22000	5747	0xD87B195	C05C45FE
DATA\Textures\water\water0_52.dds	22000	5796	0xD87C808	DC570CCA
DATA\Textures\water\water0_53.dds	22000	5781	0xD87DEAC	29FB2EBC
DATA\Textures\water\water0_54.dds	22000	5783	0xD87F541	8B402438
DATA\Textures\water\water0_55.dds	22000	6009	0xD880BD8	7FE5618C
DATA\Textures\water\water0_56.dds	22000	5822	0xD882351	C2719651
DATA\Textures\water\water0_57.dds	22000	5890	0xD883A0F	C83541E3
DATA\Textures\water\water0_58.dds	22000	5947	0xD885111	F8FDB8DB
DATA\Textures\water\water0_59.dds	22000	6070	0xD88684C	96F57E81
DATA\Textures\water\water0_60.dds	22000	6052	0xD888002	7CEDCE62
DATA\Textures\water\water0_61.dds	22000	6074	0xD8897A6	BE47977C
DATA\Textures\water\water0_62.dds	22000	6005	0xD88AF60	1373E0AF
DATA\Textures\water\water0_63.dds	22000	5962	0xD88C6D5	1B65FCBB
DATA\Textures\water\water0_64.dds	22000	5859	0xD88DE1F	D2159B35
DATA\Textures\water\water0_65.dds	22000	5968	0xD88F502	36D42755
DATA\Textures\water\water0_66.dds	22000	5830	0xD890C52	6DC4845F
DATA\Textures\water\water0_67.dds	22000	5927	0xD892318	7BADD5B7
DATA\Textures\water\water0_68.dds	22000	5862	0xD893A3F	5DDBB731
DATA\Textures\water\water0_69.dds	22000	5710	0xD895125	828F485F
DATA\Textures\water\water0_70.dds	22000	5789	0xD896773	D7F9F1D8
DATA\Textures\water\water0_71.dds	22000	5683	0xD897E10	D97C5E0D
DATA\Textures\water\water0_72.dds	22000	5616	0xD899443	F24AF491
DATA\Textures\water\water0_73.dds	22000	5703	0xD89AA33	D70BC1B0
DATA\Textures\water\water0_74.dds	22000	5675	0xD89C07A	DDC34B1E
DATA\Textures\water\water0_75.dds	22000	5622	0xD89D6A5	56032667
DATA\Textures\water\water0_76.dds	22000	5650	0xD89EC9B	96AB5083
DATA\Textures\water\water0_77.dds	22000	5669	0xD8A02AD	87FEC96F
DATA\Textures\water\water0_78.dds	22000	5723	0xD8A18D2	E8354C2D
DATA\Textures\water\water0_79.dds	22000	5881	0xD8A2F2D	14192216
DATA\Textures\water\water0_80.dds	22000	5853	0xD8A4626	7C0B1F1D
DATA\Textures\water\water0_81.dds	22000	5869	0xD8A5D03	87CF04A2
DATA\Textures\water\water0_82.dds	22000	5831	0xD8A73F0	8382950F
DATA\Textures\water\water0_83.dds	22000	5986	0xD8A8AB7	4F747B3E
DATA\Textures\water\water0_84.dds	22000	6005	0xD8AA219	069CC22C
DATA\Textures\water\water0_85.dds	22000	6087	0xD8AB98E	C2AABAA7
DATA\Textures\water\water0_86.dds	22000	5989	0xD8AD155	0AE1CED5
DATA\Textures\water\water0_87.dds	22000	6028	0xD8AE8BA	0E799BAC
DATA\Textures\water\water0_88.dds	22000	6021	0xD8B0046	744A8130
DATA\Textures\water\water0_89.dds	22000	6128	0xD8B17CB	B96F0886
DATA\Textures\water\water0_90.dds	22000	6037	0xD8B2FBB	14FC813A
DATA\Textures\water\water0_91.dds	22000	6041	0xD8B4750	4B0B9E24
DATA\Textures\water\water0_92.dds	22000	6099	0xD8B5EE9	7239B15C
DATA\Textures\water\water0_93.dds	22000	6112	0xD8B76BC	42B13A8B
DATA\Textures\water\water0_94.dds	22000	6094	0xD8B8E9C	4A5C7EAB
DATA\Textures\water\water0_95.dds	22000	6141	0xD8BA66A	0816DD37
DATA\Textures\water\water0_96.dds	22000	6140	0xD8BBE67	3635F725
DATA\Textures\water\water0_97.dds	22000	6173	0xD8BD663	38686169
DATA\Textures\water\water0_98.dds	22000	6206	0xD8BEE80	3C399B5A
DATA\Textures\water\water0_99.dds	22000	6258	0xD8C06BE	9544B1CD
DATA\Textures\water\water1.ifl	480	125	0xD8C1F30	C8E9BF7A
DATA\Textures\water\water1_00.dds	5616	1188	0xD8C1FAD	3FACD8EE
DATA\Textures\water\water1_01.dds	5616	1191	0xD8C2451	A298789B
DATA\Textures\water\water1_02.dds	5616	1165	0xD8C28F8	CD0324FE
DATA\Textures\water\water1_03.dds	5616	1216	0xD8C2D85	A4E90479
DATA\Textures\water\water1_04.dds	5616	1241	0xD8C3245	E4C50D55
DATA\Textures\water\water1_05.dds	5616	1220	0xD8C371E	F5059BE7
DATA\Textures\water\water1_06.dds	5616	1230	0xD8C3BE2	3BF022D3
DATA\Textures\water\water1_07.dds	5616	1228	0xD8C40B0	8B61124A
DATA\Textures\water\water1_08.dds	5616	1251	0xD8C457C	846314B8
DATA\Textures\water\water1_09.dds	5616	1270	0xD8C4A5F	BD41FE52
DATA\Textures\water\water1_10.dds	5616	1280	0xD8C4F55	D1B61526
DATA\Textures\water\water1_11.dds	5616	1264	0xD8C5455	74E92DA8
DATA\Textures\water\water1_12.dds	5616	1224	0xD8C5945	B4FF698C
DATA\Textures\water\water1_13.dds	5616	1197	0xD8C5E0D	F075ABA0
DATA\Textures\water\water1_14.dds	5616	1175	0xD8C62BA	B0BA6171
DATA\Textures\water\water1_15.dds	5616	1192	0xD8C6751	8F9A5007
DATA\Textures\water\water1_16.dds	5616	1140	0xD8C6BF9	D534E996
DATA\Textures\water\water1_17.dds	5616	1150	0xD8C706D	3A7D122C
DATA\Textures\water\water1_18.dds	5616	1157	0xD8C74EB	4FC80F78
DATA\Textures\water\water1_19.dds	5616	1191	0xD8C7970	4E547C26
DATA\Textures\water\water1_20.dds	5616	1157	0xD8C7E17	07948662
DATA\Textures\water\water1_21.dds	5616	1180	0xD8C829C	F5091DB9
DATA\Textures\water\water1_22.dds	5616	1189	0xD8C8738	6B83758F
DATA\Textures\water\water1_23.dds	5616	1187	0xD8C8BDD	7B5A7208
DATA\Textures\water\water1_24.dds	5616	1181	0xD8C9080	33DE188F
DATA\Textures\water\water1_25.dds	5616	1175	0xD8C951D	714B8FE5
DATA\Textures\water\water1_26.dds	5616	1192	0xD8C99B4	90660C0C
DATA\Textures\water\water1_27.dds	5616	1205	0xD8C9E5C	5036692C
DATA\Textures\water\water1_28.dds	5616	1212	0xD8CA311	195D92DE
DATA\Textures\water\water1_29.dds	5616	1180	0xD8CA7CD	1F00CE47
DATA\Textures\water\water1_30.dds	5616	1178	0xD8CAC69	BD61CB4C
DATA\Textures\water\water1_31.dds	5616	1194	0xD8CB103	FF9529C7
DATA\Textures\water\water2.ifl	478	125	0xD8CB5AD	45E65D5E
DATA\Textures\water\water2_00.dds	5616	2445	0xD8CB62A	97DA4959
DATA\Textures\water\water2_01.dds	5616	2440	0xD8CBFB7	3B8962D5
DATA\Textures\water\water2_02.dds	5616	2429	0xD8CC93F	FAC85599
DATA\Textures\water\water2_03.dds	5616	2479	0xD8CD2BC	B4A96EC1
DATA\Textures\water\water2_04.dds	5616	2463	0xD8CDC6B	74FC8C7C
DATA\Textures\water\water2_05.dds	5616	2453	0xD8CE60A	F8C82502
DATA\Textures\water\water2_06.dds	5616	2457	0xD8CEF9F	8A25F75F
DATA\Textures\water\water2_07.dds	5616	2477	0xD8CF938	1BAF8F42
DATA\Textures\water\water2_08.dds	5616	2458	0xD8D02E5	B203F16D
DATA\Textures\water\water2_09.dds	5616	2459	0xD8D0C7F	70C0CFB9
DATA\Textures\water\water2_10.dds	5616	2443	0xD8D161A	D146114F
DATA\Textures\water\water2_11.dds	5616	2463	0xD8D1FA5	A18CD8F9
DATA\Textures\water\water2_12.dds	5616	2447	0xD8D2944	341E2C6C
DATA\Textures\water\water2_13.dds	5616	2452	0xD8D32D3	F226BCB8
DATA\Textures\water\water2_14.dds	5616	2457	0xD8D3C67	225AA527
DATA\Textures\water\water2_15.dds	5616	2454	0xD8D4600	92DA5363
DATA\Textures\water\water2_16.dds	5616	2433	0xD8D4F96	EAD3513E
DATA\Textures\water\water2_17.dds	5616	2401	0xD8D5917	6E71C9F8
DATA\Textures\water\water2_18.dds	5616	2452	0xD8D6278	BB53D6D9
DATA\Textures\water\water2_19.dds	5616	2391	0xD8D6C0C	84CB03B9
DATA\Textures\water\water2_20.dds	5616	2421	0xD8D7563	7F698443
DATA\Textures\water\water2_21.dds	5616	2441	0xD8D7ED8	B4D5CEB9
DATA\Textures\water\water2_22.dds	5616	2434	0xD8D8861	319E3A3B
DATA\Textures\water\water2_23.dds	5616	2472	0xD8D91E3	98BB47CC
DATA\Textures\water\water2_24.dds	5616	2435	0xD8D9B8B	3E1B2C9C
DATA\Textures\water\water2_25.dds	5616	2459	0xD8DA50E	98F36DA1
DATA\Textures\water\water2_26.dds	5616	2457	0xD8DAEA9	8BB2EF5A
DATA\Textures\water\water2_27.dds	5616	2463	0xD8DB842	1DFAFF14
DATA\Textures\water\water2_28.dds	5616	2452	0xD8DC1E1	CCA4C17C
DATA\Textures\water\water2_29.dds	5616	2423	0xD8DCB75	C2CA034C
DATA\Textures\water\water2_30.dds	5616	2438	0xD8DD4EC	0895A8AC
DATA\Textures\water\water2_31.dds	5616	2447	0xD8DDE72	857C8F19
DATA\Textures\water\wave.ifl	1320	313	0xD8DE801	CD50A9BA
DATA\Textures\water\wave_0000.dds	22000	1110	0xD8DE93A	B5D8F794
DATA\Textures\water\wave_0001.dds	22000	1125	0xD8DED90	E7352F2D
DATA\Textures\water\wave_0002.dds	22000	1151	0xD8DF1F5	AAA881F8
DATA\Textures\water\wave_0003.dds	22000	1151	0xD8DF674	D4CC063D
DATA\Textures\water\wave_0004.dds	22000	1158	0xD8DFAF3	3E778CDD
DATA\Textures\water\wave_0005.dds	22000	1181	0xD8DFF79	75066E4A
DATA\Textures\water\wave_0006.dds	22000	1252	0xD8E0416	EEC64CA2
DATA\Textures\water\wave_0007.dds	22000	1249	0xD8E08FA	B98D774F
DATA\Textures\water\wave_0008.dds	22000	1257	0xD8E0DDB	24A82A64
DATA\Textures\water\wave_0009.dds	22000	1252	0xD8E12C4	A6DA2249
DATA\Textures\water\wave_0010.dds	22000	1253	0xD8E17A8	378942C4
DATA\Textures\water\wave_0011.dds	22000	1238	0xD8E1C8D	EFCD8503
DATA\Textures\water\wave_0012.dds	22000	1240	0xD8E2163	C173BFA8
DATA\Textures\water\wave_0013.dds	22000	1249	0xD8E263B	9800075D
DATA\Textures\water\wave_0014.dds	22000	1226	0xD8E2B1C	E831126B
DATA\Textures\water\wave_0015.dds	22000	1243	0xD8E2FE6	0ED5995B
DATA\Textures\water\wave_0016.dds	22000	1240	0xD8E34C1	29FBAB48
DATA\Textures\water\wave_0017.dds	22000	1185	0xD8E3999	B3729C1F
DATA\Textures\water\wave_0018.dds	22000	1190	0xD8E3E3A	A342067E
DATA\Textures\water\wave_0019.dds	22000	1167	0xD8E42E0	56F94574
DATA\Textures\water\wave_0020.dds	22000	1117	0xD8E476F	7116EFD6
DATA\Textures\water\wave_0021.dds	22000	1106	0xD8E4BCC	71500035
DATA\Textures\water\wave_0022.dds	22000	1050	0xD8E501E	D9948FE4
DATA\Textures\water\wave_0023.dds	22000	1014	0xD8E5438	96858CD4
DATA\Textures\water\wave_0024.dds	22000	981	0xD8E582E	DF4F977F
DATA\Textures\water\wave_0025.dds	22000	976	0xD8E5C03	C107C642
DATA\Textures\water\wave_0026.dds	22000	991	0xD8E5FD3	74B9F314
DATA\Textures\water\wave_0027.dds	22000	1028	0xD8E63B2	89F9E63A
DATA\Textures\water\wave_0028.dds	22000	1046	0xD8E67B6	BD068335
DATA\Textures\water\wave_0029.dds	22000	1029	0xD8E6BCC	718E7C31
